time,icao,operation,airport,registration,flight,ac_type,ac_size,runway,flight_link,squawk,signal_type,category,year,manufacturer,model,ownop,faa_pia,faa_ladd,short_type,mil,apt_type,name,latitude,longitude,continent,iso_country,iso_region,municipality,scheduled_service,iata_code,elev
11/1/2024 3:11,7502ad,takeoff,WMKK,9M-AQN,AXM5232,A320,Medium,33,https://globe.adsbexchange.com/?icao=7502ad&zoom=13.5&showTrace=2024-11-01&timestamp=1730430669,2152,other,A0,,,Airbus A320-216,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:11,750457,landing,WMKJ,9M-AGM,AXM1491,A320,Medium,,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2024-11-01&timestamp=1730430695,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:13,75002f,takeoff,WMSA,9M-FYC,FFM1338,AT75,Small,15,https://globe.adsbexchange.com/?icao=75002f&zoom=13.5&showTrace=2024-11-01&timestamp=1730430838,340,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:21,750279,landing,WMSA,9M-FYL,FFM1155,AT75,Small,15,https://globe.adsbexchange.com/?icao=750279&zoom=13.5&showTrace=2024-11-01&timestamp=1730431262,326,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:21,7503bf,takeoff,WMKJ,9M-AJK,AXM6043,A320,Medium,34,https://globe.adsbexchange.com/?icao=7503bf&zoom=13.5&showTrace=2024-11-01&timestamp=1730431297,377,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:37,880457,takeoff,WMKJ,HS-ABW,AIQ513,A320,Medium,34,https://globe.adsbexchange.com/?icao=880457&zoom=13.5&showTrace=2024-11-01&timestamp=1730432269,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:40,750229,takeoff,WMSA,9M-MLF,FFM2872,B738,Medium,15,https://globe.adsbexchange.com/?icao=750229&zoom=13.5&showTrace=2024-11-01&timestamp=1730432400,334,adsb_icao,A0,,,Boeing 737-8FZ,,f,f,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:42,750286,landing,WMKP,9M-AQG,AXM6142,A320,Medium,,https://globe.adsbexchange.com/?icao=750286&zoom=13.5&showTrace=2024-11-01&timestamp=1730432575,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:45,8a07b7,takeoff,WMKJ,PK-AZN,AWQ393,A320,Medium,,https://globe.adsbexchange.com/?icao=8a07b7&zoom=13.5&showTrace=2024-11-01&timestamp=1730432722,,adsb_icao,A0,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:56,750400,takeoff,WMSA,9M-LND,MXD1164,B738,Medium,15,https://globe.adsbexchange.com/?icao=750400&zoom=13.5&showTrace=2024-11-01&timestamp=1730433370,,adsb_icao,A3,,,Boeing 737NG 800/W,,f,f,L2J,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
11/1/2024 3:57,750457,takeoff,WMKJ,9M-AGM,AXM6414,A320,Medium,,https://globe.adsbexchange.com/?icao=750457&zoom=13.5&showTrace=2024-11-01&timestamp=1730433459,,adsb_icao,A3,,,Airbus A320-216,,f,f,L2J,f,medium_airport,Senai International Airport,1.640556,103.669861,AS,MY,MY-12,,yes,BKI,10
11/1/2024 4:08,750562,takeoff,WMKK,9M-VAD,AXM5140,A21N,Medium,33,https://globe.adsbexchange.com/?icao=750562&zoom=13.5&showTrace=2024-11-01&timestamp=1730434090,2146,adsb_icao,A3,,,,,f,f,L2J,f,large_airport,Kuala Lumpur International Airport,2.743333,101.708889,AS,MY,MY-12,,yes,BKI,10
11/1/2024 4:09,76b4ec,takeoff,WMKP,9V-MGL,,B738,Medium,,https://globe.adsbexchange.com/?icao=76b4ec&zoom=13.5&showTrace=2024-11-01&timestamp=1730434198,,adsb_icao,A0,,,Boeing 737-8SA,,f,f,L2J,f,medium_airport,Penang International Airport,5.297139,100.276639,AS,MY,MY-12,,yes,BKI,10
11/1/2024 4:12,750279,takeoff,WMSA,9M-FYL,FFM1258,AT75,Small,15,https://globe.adsbexchange.com/?icao=750279&zoom=13.5&showTrace=2024-11-01&timestamp=1730434339,337,adsb_icao,A0,,,Atr ATR 72-212A,,f,f,L2T,f,medium_airport,Sultan Abdul Aziz Shah International Airport,3.1306,101.549,AS,MY,MY-12,,yes,BKI,10
